Date,Store_ID,Product_ID,Category,Region,Holiday,Promotion,Weather,Temperature,Fuel_Price,CPI,Unemployment,Inventory,Price,Competitor_Price,Discount,Customers,Sales
2024-02-24,50,1078,Toys,North,0,1,Sunny,14.6,100.96,212.5,8.03,778,1200.67,1293.37,33,417,141
2024-02-25,16,1032,Furniture,West,0,0,Sunny,10.2,99.94,198.38,6.92,982,1038.72,1086.1,41,286,45
2024-02-26,44,1042,Electronics,East,0,0,Rainy,37.6,85.61,213.19,11.28,836,1507.25,1367.82,37,301,38
2024-02-27,34,1058,Clothing,South,0,0,Cloudy,36.4,101.82,225.54,7.34,798,400.44,427.23,14,105,15
2024-02-28,16,1173,Clothing,East,1,0,Cloudy,26.9,85.09,262.24,6.81,929,1024.57,958.64,12,360,66
2024-02-29,10,1083,Electronics,South,0,1,Sunny,24.6,119.62,238.54,7.74,803,1198.81,1140.35,26,352,140
2024-03-01,44,1184,Toys,West,0,0,Cloudy,31.4,111.76,199.98,6.73,880,829.45,784.29,28,223,5
2024-03-02,11,1148,Sports,West,1,1,Cloudy,12.5,99.9,264.28,10.95,177,1865.04,2036.78,16,79,7
2024-03-03,25,1064,Sports,East,1,1,Cloudy,26.2,87.22,260.62,5.33,633,173.8,189.97,12,50,35
2024-03-04,5,1079,Beauty,South,1,1,Sunny,33.3,95.99,216.49,6.79,266,1567.97,1415.19,31,179,65
2024-03-05,37,1163,Sports,South,0,0,Sunny,23.1,90.07,258.45,3.74,58,1233.86,1223.23,15,22,0
2024-03-06,23,1003,Electronics,North,1,0,Sunny,15.3,115.92,299.28,6.0,116,784.78,836.88,33,389,77
2024-03-07,19,1120,Grocery,North,0,1,Sunny,14.1,86.72,204.75,6.3,407,1059.18,1053.32,8,123,53
2024-03-08,9,1140,Electronics,South,0,0,Cloudy,17.9,92.6,225.71,11.2,849,1922.92,1838.97,49,207,21
2024-03-09,9,1171,Furniture,East,1,0,Sunny,30.2,111.59,289.93,3.74,201,276.0,283.5,48,282,15
2024-03-10,42,1027,Beauty,East,0,0,Cloudy,33.0,91.29,277.44,7.99,545,541.79,547.75,9,75,6
2024-03-11,23,1052,Electronics,West,0,1,Rainy,20.2,89.04,296.46,6.08,579,1088.52,1103.26,24,357,135
2024-03-12,27,1179,Grocery,North,0,0,Sunny,17.6,99.4,236.46,8.53,648,902.57,854.19,31,222,20
2024-03-13,12,1074,Toys,South,0,0,Cloudy,28.7,82.35,245.36,7.4,278,593.84,538.42,36,65,0
2024-03-14,24,1188,Furniture,North,1,0,Rainy,24.6,94.36,297.58,5.38,832,1566.74,1612.1,17,463,92
2024-03-15,20,1038,Furniture,East,0,0,Cloudy,32.3,106.04,279.3,5.54,362,493.25,469.45,46,373,37
2024-03-16,40,1148,Furniture,South,0,1,Rainy,38.7,104.41,223.32,5.6,55,330.07,347.62,16,333,121
2024-03-17,11,1064,Grocery,East,1,0,Cloudy,27.3,98.64,204.87,5.75,189,625.37,663.92,40,440,85
2024-03-18,37,1076,Sports,South,0,1,Sunny,19.8,113.56,239.77,8.69,273,699.36,750.15,16,465,193
2024-03-19,49,1023,Sports,East,1,1,Rainy,23.2,97.43,188.06,9.78,449,1851.86,1739.72,31,442,196
2024-03-20,15,1035,Toys,West,0,1,Cloudy,19.2,106.45,273.99,4.71,150,1936.26,2066.4,8,102,33
2024-03-21,7,1117,Grocery,East,1,0,Sunny,37.2,115.55,239.86,8.81,906,316.03,295.59,19,464,70
2024-03-22,37,1057,Sports,North,1,1,Cloudy,31.3,110.39,244.32,3.85,81,1542.82,1479.51,37,263,104
2024-03-23,18,1099,Sports,North,1,1,Sunny,36.0,100.91,232.5,4.97,592,662.28,679.93,38,163,58
2024-03-24,11,1008,Electronics,West,0,0,Rainy,27.6,110.64,264.93,3.35,57,851.81,804.19,34,65,0
2024-03-25,24,1042,Toys,West,1,1,Cloudy,28.5,91.43,191.41,3.55,796,1695.9,1840.79,6,218,105
2024-03-26,50,1069,Furniture,North,0,1,Sunny,18.6,108.7,234.94,8.16,597,1374.96,1477.7,43,329,120
2024-03-27,8,1148,Furniture,West,1,1,Rainy,28.3,90.08,219.77,4.83,725,1166.33,1192.54,6,156,46
2024-03-28,15,1060,Electronics,West,1,0,Rainy,24.2,86.61,229.29,7.53,971,409.41,429.14,12,173,16
2024-03-29,28,1113,Clothing,West,0,1,Cloudy,20.3,114.95,297.0,7.96,918,867.67,797.52,29,299,115
2024-03-30,22,1001,Furniture,West,1,0,Sunny,19.9,112.86,233.34,10.65,583,773.88,813.53,27,27,0
2024-03-31,45,1014,Furniture,East,1,0,Cloudy,15.1,90.49,262.76,3.98,924,1966.6,2103.36,9,79,11
2024-04-01,49,1067,Furniture,West,1,0,Cloudy,39.0,112.4,297.3,9.47,767,377.17,352.57,4,202,32
2024-04-02,38,1104,Electronics,East,1,0,Sunny,20.3,84.21,255.48,11.59,817,1920.09,1841.36,0,306,52
2024-04-03,17,1051,Sports,South,0,1,Rainy,15.6,114.24,255.08,11.56,918,531.28,542.59,12,497,205
2024-04-04,43,1045,Beauty,North,0,1,Cloudy,19.3,117.06,231.55,7.51,714,1731.64,1599.43,41,323,107
2024-04-05,31,1116,Toys,North,1,0,Sunny,17.8,113.76,290.91,11.93,292,251.97,232.15,40,187,16
2024-04-06,34,1007,Furniture,East,0,1,Rainy,18.1,102.68,286.92,3.44,967,1341.19,1469.84,7,389,157
2024-04-07,49,1097,Furniture,West,0,0,Sunny,24.2,80.86,282.65,10.04,731,112.12,103.54,46,246,42
2024-04-08,3,1043,Beauty,East,1,0,Sunny,23.2,89.27,228.87,4.58,360,1063.05,968.91,7,325,82
2024-04-09,41,1080,Electronics,West,1,1,Rainy,36.1,117.92,289.89,4.55,403,1276.71,1299.94,33,32,12
2024-04-10,6,1081,Furniture,North,0,1,Rainy,20.4,97.19,276.29,5.41,532,1874.8,1928.07,35,413,163
2024-04-11,18,1128,Beauty,North,0,0,Cloudy,32.5,107.71,221.2,7.68,42,1293.82,1302.43,40,303,37
2024-04-12,22,1086,Furniture,North,0,0,Sunny,19.2,101.07,295.64,11.26,865,634.04,617.82,35,412,49
2024-04-13,25,1069,Beauty,North,1,0,Rainy,15.2,111.73,271.26,4.33,424,1424.03,1433.55,26,385,73
2024-04-14,31,1089,Grocery,East,0,1,Sunny,12.2,112.46,215.67,4.49,906,1145.6,1042.95,5,289,118
2024-04-15,40,1149,Beauty,West,0,0,Rainy,12.9,97.42,262.09,11.49,67,1141.51,1233.46,15,219,26
2024-04-16,1,1116,Sports,South,0,0,Cloudy,23.4,91.81,189.48,4.93,152,950.72,899.49,49,432,58
2024-04-17,43,1130,Electronics,North,0,1,Sunny,18.0,104.95,205.83,3.46,833,233.34,235.7,19,404,160
2024-04-18,50,1150,Electronics,North,0,0,Sunny,28.7,88.48,218.34,9.0,329,223.61,203.34,42,385,53
2024-04-19,31,1065,Electronics,North,0,0,Cloudy,39.4,117.18,261.86,7.89,946,863.21,799.95,0,319,52
2024-04-20,25,1155,Beauty,South,0,1,Cloudy,39.2,85.47,279.01,5.89,285,1133.05,1067.12,19,398,151
2024-04-21,1,1076,Toys,East,1,1,Rainy,35.2,81.05,199.3,9.61,498,184.24,192.88,46,402,197
2024-04-22,18,1097,Grocery,North,1,1,Rainy,21.3,103.48,250.34,3.59,363,1508.84,1531.04,5,166,78
2024-04-23,43,1001,Clothing,South,1,1,Cloudy,27.1,117.95,187.29,4.45,300,720.32,699.12,14,53,25
2024-04-24,49,1020,Toys,West,1,0,Sunny,24.1,101.96,268.85,10.47,106,390.97,359.22,37,399,79
2024-04-25,4,1079,Clothing,East,1,0,Sunny,25.7,84.77,280.73,6.42,695,919.04,881.69,36,444,61
2024-04-26,21,1155,Toys,East,0,0,Rainy,21.8,102.11,281.24,7.7,921,860.75,784.6,24,396,45
2024-04-27,25,1171,Furniture,West,0,0,Sunny,21.9,92.59,222.62,9.98,631,1542.77,1392.04,23,359,57
2024-04-28,15,1129,Grocery,West,0,1,Rainy,27.3,119.61,245.57,6.45,419,1521.52,1571.97,36,440,181
2024-04-29,28,1162,Toys,South,1,0,Cloudy,36.5,80.97,191.1,3.62,363,67.35,65.7,0,268,65
2024-04-30,22,1183,Beauty,West,1,1,Cloudy,26.5,107.29,273.77,5.8,948,428.82,421.69,18,404,189
2024-05-01,46,1021,Sports,East,0,1,Sunny,19.9,95.63,195.98,8.3,998,1212.16,1160.77,9,416,160
2024-05-02,32,1193,Clothing,East,0,0,Rainy,22.2,106.22,294.91,3.77,484,1406.19,1275.38,37,369,29
2024-05-03,42,1002,Toys,North,0,1,Sunny,10.4,81.44,255.12,9.26,652,538.03,510.66,12,114,49
2024-05-04,22,1117,Electronics,West,1,0,Cloudy,36.3,91.78,260.26,8.59,334,1314.98,1343.72,19,271,65
2024-05-05,39,1045,Sports,West,1,1,Cloudy,25.5,89.08,287.35,5.05,219,482.66,443.37,41,385,163
2024-05-06,6,1152,Electronics,West,1,1,Rainy,30.3,118.38,192.36,6.66,646,588.87,591.37,13,482,207
2024-05-07,34,1170,Grocery,East,0,0,Cloudy,39.0,88.94,272.4,10.78,648,305.62,298.77,19,312,46
2024-05-08,40,1158,Grocery,East,0,1,Cloudy,26.1,98.34,262.03,9.1,140,551.52,594.02,15,306,139
2024-05-09,45,1116,Beauty,North,1,0,Sunny,30.8,118.58,234.17,5.42,731,1151.83,1107.66,24,312,53
2024-05-10,31,1020,Toys,East,1,0,Rainy,33.3,86.2,278.33,8.57,586,911.6,986.62,25,231,37
2024-05-11,43,1176,Sports,East,0,0,Rainy,28.9,106.63,210.41,11.77,680,720.77,731.16,43,155,7
2024-05-12,10,1132,Toys,West,1,0,Sunny,13.0,92.35,263.41,7.19,458,370.81,346.71,34,77,16
2024-05-13,37,1058,Furniture,West,1,0,Cloudy,34.7,107.62,186.98,3.78,549,741.5,779.89,19,175,53
2024-05-14,39,1168,Grocery,East,1,0,Sunny,26.7,91.6,232.43,7.9,172,1665.15,1712.65,13,403,65
2024-05-15,29,1053,Sports,East,0,1,Sunny,29.0,88.03,287.59,7.36,745,330.22,321.71,40,38,4
2024-05-16,50,1003,Grocery,North,0,1,Rainy,25.8,118.02,243.06,4.85,522,1916.17,1896.94,19,170,46
2024-05-17,19,1156,Electronics,South,1,0,Rainy,33.7,114.67,229.38,3.8,563,168.05,166.92,29,345,50
2024-05-18,23,1099,Grocery,East,1,0,Cloudy,19.6,90.91,272.09,10.55,70,548.53,573.54,30,293,48
2024-05-19,10,1180,Beauty,South,0,1,Cloudy,12.7,109.59,289.94,8.33,72,1883.47,1911.93,0,227,92
2024-05-20,37,1172,Sports,South,1,1,Rainy,23.2,88.26,283.14,9.26,636,1435.72,1538.6,1,162,63
2024-05-21,49,1114,Furniture,East,0,1,Cloudy,39.2,107.95,278.07,11.58,442,934.59,863.64,30,240,73
2024-05-22,43,1156,Beauty,West,1,1,Cloudy,28.7,97.27,240.66,8.65,738,422.36,460.33,28,143,59
2024-05-23,28,1063,Grocery,South,0,1,Sunny,40.0,102.51,182.86,3.66,764,623.8,629.54,38,217,66
2024-05-24,32,1030,Electronics,East,0,0,Sunny,13.8,113.18,216.92,9.92,698,1763.83,1937.26,13,37,10
2024-05-25,35,1086,Clothing,East,1,1,Sunny,25.5,94.48,219.42,5.58,144,1496.83,1517.8,21,53,33
2024-05-26,24,1182,Electronics,West,0,0,Sunny,33.7,92.97,208.35,7.96,754,921.34,846.73,6,144,15
2024-05-27,1,1146,Clothing,West,0,1,Cloudy,29.6,116.78,182.42,10.19,155,70.74,71.2,9,202,87
2024-05-28,41,1001,Clothing,East,1,1,Sunny,35.4,111.12,270.33,3.04,484,1441.85,1363.36,22,62,22
2024-05-29,10,1173,Furniture,West,0,0,Cloudy,22.5,92.92,229.84,3.99,807,620.77,565.23,22,229,11
2024-05-30,46,1044,Toys,West,0,0,Rainy,36.3,94.0,224.31,5.23,402,737.56,749.53,37,481,59
2024-05-31,44,1117,Furniture,South,0,0,Cloudy,21.6,83.24,260.49,7.61,212,1595.48,1521.59,41,244,25
2024-06-01,2,1033,Clothing,South,1,1,Cloudy,30.5,113.21,253.66,6.33,604,1569.68,1679.69,3,389,171
2024-06-02,41,1138,Toys,East,0,1,Rainy,15.1,92.45,297.53,7.69,784,1291.61,1240.18,30,51,29
2024-06-03,8,1097,Clothing,West,1,0,Rainy,32.6,97.73,224.71,10.76,987,1599.37,1592.63,49,367,40
2024-06-04,42,1171,Electronics,East,0,1,Cloudy,18.3,119.39,186.68,3.82,559,247.49,270.75,39,359,141
2024-06-05,48,1190,Clothing,North,1,0,Sunny,29.9,103.38,188.15,9.16,562,1723.7,1761.9,48,284,34
2024-06-06,31,1100,Beauty,North,1,1,Sunny,20.1,81.92,223.23,11.07,705,703.68,770.26,3,161,83
2024-06-07,26,1021,Furniture,South,1,1,Sunny,15.2,104.73,235.63,5.02,769,1474.88,1463.88,12,265,132
2024-06-08,17,1118,Sports,East,0,0,Rainy,14.3,99.94,277.22,11.6,656,1446.74,1523.27,0,105,20
2024-06-09,42,1106,Beauty,East,1,0,Cloudy,30.2,103.72,261.68,8.2,680,846.28,769.24,37,187,26
2024-06-10,29,1183,Toys,West,0,0,Cloudy,20.9,105.86,184.01,5.95,194,79.56,72.11,1,31,0
2024-06-11,41,1090,Clothing,South,0,0,Cloudy,11.5,107.63,219.84,8.87,179,799.02,776.4,18,443,44
2024-06-12,20,1062,Grocery,West,1,0,Sunny,36.3,104.18,290.63,9.17,322,196.4,212.54,17,287,71
2024-06-13,18,1061,Beauty,North,0,1,Rainy,31.7,106.19,224.1,9.57,731,1425.45,1449.14,28,489,183
2024-06-14,45,1124,Beauty,North,1,1,Rainy,13.0,104.9,266.3,8.15,589,904.84,945.19,38,153,61
2024-06-15,17,1092,Toys,East,1,1,Cloudy,22.8,105.56,270.72,5.66,317,1423.21,1484.6,27,408,187
2024-06-16,35,1010,Beauty,North,0,1,Rainy,36.1,92.24,236.11,3.7,820,292.75,297.6,13,276,107
2024-06-17,35,1061,Clothing,East,1,1,Sunny,39.4,105.54,263.35,10.0,556,1838.4,1861.24,4,183,84
2024-06-18,1,1053,Furniture,East,1,1,Sunny,32.5,116.37,211.99,6.33,236,246.78,240.08,27,243,94
2024-06-19,50,1038,Grocery,West,1,0,Cloudy,24.7,107.6,183.33,7.88,596,1999.17,2169.34,1,364,77
2024-06-20,21,1128,Toys,East,1,0,Sunny,39.6,91.48,201.05,3.2,844,1319.71,1246.26,39,293,23
2024-06-21,45,1179,Grocery,South,0,1,Rainy,13.8,112.08,287.26,5.18,798,1566.06,1687.68,31,478,185
2024-06-22,29,1149,Beauty,East,0,0,Cloudy,10.3,119.42,218.86,9.47,980,96.63,87.7,19,426,53
2024-06-23,10,1096,Clothing,North,0,0,Cloudy,17.2,107.35,200.46,11.86,193,122.98,134.08,18,194,13
2024-06-24,39,1026,Electronics,South,1,1,Cloudy,28.9,104.76,224.2,10.33,939,457.7,490.57,24,333,138
2024-06-25,40,1007,Furniture,West,0,0,Sunny,36.9,106.38,248.96,11.58,567,1922.37,1889.58,8,379,57
2024-06-26,29,1177,Toys,South,0,0,Sunny,10.9,82.89,274.83,7.25,239,970.34,919.06,39,160,13
2024-06-27,11,1027,Sports,South,0,1,Sunny,36.7,92.75,272.19,4.58,788,89.9,94.94,35,114,43
2024-06-28,9,1118,Electronics,North,0,1,Cloudy,20.1,90.68,260.08,8.3,292,264.66,275.35,36,285,104
2024-06-29,30,1160,Electronics,East,0,0,Rainy,17.4,117.7,205.8,5.35,612,878.24,866.92,1,383,65
2024-06-30,35,1125,Clothing,West,1,0,Rainy,39.3,97.28,187.88,3.13,125,680.48,720.8,14,331,83
2024-07-01,49,1153,Sports,South,1,0,Cloudy,29.9,115.42,244.87,4.1,431,1698.78,1586.92,41,167,29
2024-07-02,49,1190,Clothing,West,1,0,Sunny,11.9,108.34,250.3,10.24,383,377.97,363.36,12,378,75
2024-07-03,18,1180,Sports,South,1,1,Rainy,19.2,114.41,205.57,4.55,834,1019.07,952.34,46,111,44
2024-07-04,7,1048,Beauty,South,1,0,Sunny,14.0,100.25,261.11,11.5,960,1984.15,2021.75,37,34,8
2024-07-05,17,1116,Toys,South,0,1,Sunny,35.4,86.96,262.99,5.07,302,1491.02,1503.92,11,345,141
2024-07-06,40,1198,Sports,West,1,0,Cloudy,18.3,111.56,250.91,4.49,391,54.59,51.38,0,441,79
2024-07-07,16,1144,Grocery,North,1,0,Sunny,14.4,94.28,273.82,9.17,518,1882.45,1846.23,0,261,60
2024-07-08,37,1185,Furniture,East,1,0,Sunny,19.1,86.62,191.55,5.01,541,1247.62,1197.01,36,316,51
2024-07-09,32,1008,Grocery,West,1,1,Rainy,24.7,104.59,191.51,5.61,85,1297.72,1266.52,18,347,163
2024-07-10,4,1066,Clothing,North,0,1,Sunny,18.9,94.05,243.37,8.55,196,1406.23,1373.86,50,97,28
2024-07-11,15,1039,Clothing,North,1,1,Sunny,21.8,116.69,291.97,5.6,454,650.18,612.94,30,453,186
2024-07-12,6,1186,Furniture,South,1,1,Cloudy,25.8,113.86,229.02,10.26,816,936.59,853.81,31,21,2
2024-07-13,15,1014,Furniture,West,0,1,Rainy,36.8,99.79,242.5,10.13,320,1593.0,1460.32,7,466,200
2024-07-14,46,1006,Sports,South,0,1,Sunny,16.1,112.75,208.58,5.21,352,909.71,914.12,11,211,84
2024-07-15,41,1188,Grocery,West,0,1,Rainy,26.8,114.71,215.4,8.18,167,812.9,768.11,40,27,0
2024-07-16,1,1032,Sports,North,0,1,Sunny,26.8,99.63,274.08,8.69,551,188.12,193.68,1,406,159
2024-07-17,19,1039,Clothing,South,0,1,Sunny,17.9,102.38,287.99,9.75,655,1632.98,1555.42,39,465,171
2024-07-18,47,1031,Toys,East,1,1,Cloudy,19.2,101.01,289.16,3.81,513,1908.73,1993.35,50,388,155
2024-07-19,13,1132,Electronics,East,0,1,Sunny,39.7,82.0,217.56,9.06,658,1622.6,1666.59,8,89,33
2024-07-20,15,1109,Electronics,West,0,1,Rainy,33.5,92.99,224.54,6.79,760,1819.08,1700.21,4,71,30
2024-07-21,11,1165,Electronics,South,1,1,Cloudy,12.5,82.41,215.36,9.56,28,1232.88,1226.98,18,362,136
2024-07-22,24,1020,Beauty,East,1,0,Rainy,36.8,90.77,196.94,11.01,340,1045.98,1086.55,38,76,16
2024-07-23,5,1082,Toys,South,1,1,Rainy,35.8,89.46,285.17,8.97,197,1589.26,1604.45,15,486,224
2024-07-24,41,1077,Electronics,South,0,1,Cloudy,17.2,96.98,291.68,3.08,152,536.25,490.45,50,343,124
2024-07-25,6,1114,Clothing,East,0,0,Sunny,18.2,89.7,293.09,10.06,386,1097.49,1105.98,18,298,26
2024-07-26,14,1045,Electronics,South,1,1,Cloudy,19.3,96.52,252.1,6.54,24,232.61,246.64,12,373,187
2024-07-27,29,1084,Electronics,North,1,1,Cloudy,17.4,96.45,208.72,9.53,200,1587.44,1554.27,49,190,63
2024-07-28,43,1168,Grocery,South,1,0,Cloudy,11.7,101.77,235.16,11.19,800,526.13,576.5,8,280,59
2024-07-29,31,1023,Beauty,West,0,1,Sunny,38.0,104.87,249.91,3.59,529,219.81,210.27,16,500,196
2024-07-30,20,1167,Sports,East,1,0,Cloudy,21.1,119.96,288.24,3.14,718,1622.9,1663.79,46,234,50
2024-07-31,50,1104,Beauty,South,1,1,Sunny,11.6,95.3,197.49,11.85,220,1804.76,1763.83,6,448,178
2024-08-01,16,1004,Toys,West,1,1,Rainy,26.8,119.56,236.86,4.34,312,378.94,401.2,22,133,52
2024-08-02,50,1187,Toys,West,0,0,Cloudy,24.5,82.19,193.88,6.59,490,1606.03,1636.47,45,201,26
2024-08-03,7,1049,Grocery,South,1,1,Sunny,28.6,109.94,219.16,10.6,738,1933.45,1774.91,39,394,175
2024-08-04,49,1154,Toys,North,0,1,Sunny,20.6,115.51,188.47,3.61,454,1365.5,1240.14,49,385,148
2024-08-05,27,1066,Furniture,North,1,0,Sunny,13.8,89.85,297.09,6.24,758,700.27,688.08,38,363,64
2024-08-06,18,1159,Sports,North,0,0,Sunny,18.1,90.88,225.72,7.9,223,1075.57,1121.76,3,479,74
2024-08-07,21,1147,Electronics,South,0,1,Sunny,24.3,80.85,185.7,3.39,567,1232.0,1139.14,4,123,42
2024-08-08,43,1039,Furniture,East,1,0,Rainy,29.8,82.94,270.38,6.63,167,689.29,721.73,3,165,23
2024-08-09,13,1162,Beauty,West,1,0,Sunny,29.2,89.99,292.08,3.33,384,1447.14,1353.22,14,171,40
2024-08-10,29,1199,Beauty,North,1,1,Sunny,26.3,108.16,255.92,11.73,379,1526.87,1519.69,47,114,36
2024-08-11,3,1191,Toys,North,1,0,Cloudy,26.7,96.83,195.51,11.25,749,1232.22,1167.57,41,170,14
2024-08-12,16,1160,Toys,East,0,1,Sunny,24.1,95.24,226.43,10.64,983,1540.82,1417.33,12,261,102
2024-08-13,34,1078,Grocery,South,1,0,Sunny,16.4,119.17,248.23,7.85,106,558.13,520.89,4,350,84
2024-08-14,23,1042,Toys,West,1,0,Cloudy,29.2,118.84,290.14,9.34,738,167.79,168.81,35,246,30
2024-08-15,1,1050,Grocery,West,0,1,Sunny,22.3,85.82,267.04,6.18,975,1223.4,1324.97,39,242,91
2024-08-16,7,1067,Electronics,East,1,0,Sunny,21.5,114.16,241.94,3.92,197,502.42,471.99,22,236,42
2024-08-17,43,1164,Grocery,North,1,1,Cloudy,14.5,80.29,206.89,7.48,439,1750.11,1691.39,20,23,0
2024-08-18,28,1103,Clothing,South,1,1,Sunny,29.4,96.96,255.61,4.25,101,710.78,679.05,35,191,69
2024-08-19,15,1014,Clothing,North,1,0,Sunny,32.7,97.82,185.9,4.81,912,1269.67,1360.95,44,108,16
2024-08-20,31,1179,Electronics,South,0,1,Rainy,35.8,98.65,200.74,10.54,802,388.85,425.81,1,329,135
2024-08-21,41,1104,Beauty,North,1,1,Cloudy,15.7,112.33,253.89,6.59,207,1940.1,1750.83,15,303,146
2024-08-22,42,1036,Furniture,West,0,0,Cloudy,25.0,113.92,274.78,5.04,615,1980.41,1907.23,8,40,0
2024-08-23,24,1119,Grocery,West,1,1,Rainy,34.1,94.09,196.59,7.06,195,1660.47,1548.11,14,44,10
2024-08-24,23,1144,Electronics,North,1,1,Cloudy,15.5,115.3,220.45,11.86,293,968.86,970.3,35,75,3
2024-08-25,36,1066,Furniture,East,0,1,Cloudy,31.8,100.32,276.19,7.08,187,1662.97,1638.63,23,352,144
2024-08-26,17,1157,Grocery,West,0,0,Cloudy,38.9,86.41,287.53,3.07,815,1189.51,1235.44,33,485,67
2024-08-27,46,1182,Clothing,East,1,1,Sunny,17.9,84.32,228.21,8.34,519,889.77,894.55,13,42,14
2024-08-28,40,1091,Beauty,East,0,0,Cloudy,37.0,102.77,234.38,11.49,51,1911.23,1949.1,21,272,42
2024-08-29,35,1075,Toys,South,0,1,Sunny,35.4,109.13,221.74,4.75,392,1803.84,1897.48,38,332,123
2024-08-30,41,1171,Toys,North,0,1,Rainy,36.1,93.98,232.68,9.37,745,961.53,1042.18,41,102,28
2024-08-31,38,1069,Grocery,South,0,1,Rainy,33.7,81.73,264.17,11.48,63,290.86,314.74,17,427,162
2024-09-01,46,1074,Sports,East,0,1,Sunny,29.6,96.51,237.55,11.64,245,585.48,532.03,12,476,182
2024-09-02,22,1075,Clothing,East,0,1,Rainy,35.4,93.75,279.19,9.99,309,1345.48,1343.4,25,313,118
2024-09-03,20,1090,Beauty,East,1,0,Sunny,17.9,112.07,216.59,11.47,690,1215.66,1096.9,25,21,0
2024-09-04,4,1191,Electronics,South,0,1,Cloudy,20.3,114.99,211.92,6.7,913,423.5,427.68,31,24,0
2024-09-05,19,1172,Clothing,South,1,1,Cloudy,25.9,111.34,214.46,10.18,984,1588.66,1729.48,42,144,61
2024-09-06,19,1138,Beauty,North,1,1,Sunny,34.6,82.16,233.62,10.0,947,676.83,734.1,15,35,18
2024-09-07,26,1012,Toys,South,1,0,Cloudy,28.6,90.92,268.55,3.34,507,328.38,334.18,26,498,99
2024-09-08,36,1177,Clothing,East,0,0,Sunny,37.4,81.93,182.4,7.95,177,818.42,755.58,15,198,21
2024-09-09,12,1128,Furniture,West,1,1,Rainy,22.1,88.85,255.39,3.61,514,1658.46,1721.7,33,67,16
2024-09-10,10,1151,Beauty,West,0,0,Cloudy,20.0,110.76,251.97,8.56,306,66.85,68.86,1,224,33
2024-09-11,24,1116,Toys,East,0,0,Cloudy,27.3,91.29,291.78,9.31,140,404.23,440.79,3,95,20
2024-09-12,24,1071,Toys,East,1,1,Sunny,32.8,98.12,244.17,10.31,726,1301.79,1272.6,6,322,161
2024-09-13,47,1126,Electronics,East,0,1,Rainy,27.4,90.32,209.65,5.06,116,1955.46,1836.81,49,90,14
2024-09-14,10,1028,Clothing,North,1,1,Sunny,17.3,103.31,258.55,5.74,838,1682.4,1549.01,9,49,0
2024-09-15,2,1085,Toys,North,1,1,Sunny,26.7,104.54,268.89,5.25,520,1178.93,1274.41,20,185,64
2024-09-16,24,1144,Clothing,West,0,0,Sunny,21.7,88.89,292.73,10.15,730,226.38,245.97,23,263,41
2024-09-17,1,1099,Clothing,West,0,0,Sunny,29.8,97.17,289.49,7.53,62,823.23,779.25,40,490,57
2024-09-18,45,1177,Furniture,West,0,0,Rainy,39.6,112.88,195.55,7.74,529,1959.73,1830.85,39,307,21
2024-09-19,45,1073,Sports,East,1,0,Rainy,16.8,93.44,209.2,6.8,277,1326.03,1457.64,21,427,63
2024-09-20,23,1105,Furniture,South,1,0,Cloudy,23.6,110.26,286.34,11.28,278,565.31,516.0,4,119,23
2024-09-21,40,1190,Furniture,South,1,0,Sunny,30.2,105.08,224.26,9.14,288,298.6,272.78,14,344,40
2024-09-22,3,1200,Toys,North,1,1,Rainy,11.0,89.82,230.12,9.04,65,1274.37,1272.94,12,436,173
2024-09-23,20,1195,Beauty,West,1,1,Sunny,31.5,119.72,202.67,7.56,455,1801.13,1946.74,12,449,188
2024-09-24,2,1106,Grocery,North,1,0,Cloudy,38.5,103.12,195.48,4.06,827,255.13,258.83,15,425,84
2024-09-25,37,1030,Clothing,West,1,0,Rainy,30.6,116.65,278.82,6.59,747,447.35,477.4,35,26,0
2024-09-26,24,1172,Grocery,East,1,0,Sunny,16.0,92.51,272.67,11.7,170,1098.91,1122.66,19,443,83
2024-09-27,15,1114,Toys,West,0,1,Rainy,31.1,86.78,265.76,8.88,815,1941.03,2082.85,12,98,14
2024-09-28,49,1187,Grocery,South,0,1,Cloudy,24.5,119.61,270.35,9.8,432,1241.86,1286.91,3,105,46
2024-09-29,32,1069,Beauty,East,1,0,Rainy,17.4,102.56,282.15,10.31,732,912.51,989.53,27,130,4
2024-09-30,45,1124,Grocery,North,0,0,Cloudy,12.4,94.57,272.73,11.05,876,793.92,830.23,50,27,0
2024-10-01,26,1101,Grocery,South,0,1,Sunny,16.9,110.69,235.72,6.34,288,1275.19,1159.61,5,455,193
2024-10-02,35,1033,Clothing,South,0,0,Rainy,33.3,119.14,241.33,11.62,143,689.8,729.47,12,491,64
2024-10-03,17,1080,Beauty,South,0,1,Cloudy,16.6,115.99,212.45,5.33,514,699.72,741.79,38,36,0
2024-10-04,49,1052,Sports,East,1,1,Rainy,37.3,82.73,201.27,5.72,901,1326.3,1333.89,36,20,17
2024-10-05,7,1075,Grocery,East,1,0,Rainy,39.7,106.41,248.48,5.75,675,614.69,619.1,7,92,30
2024-10-06,2,1079,Grocery,North,0,0,Rainy,21.2,106.49,242.35,6.24,261,1842.13,1900.81,29,354,51
2024-10-07,26,1030,Sports,North,0,1,Cloudy,14.2,104.17,271.9,4.93,207,489.56,530.21,6,41,13
